STORE,LATITUDE,LONGITUDE,NEIGHBOR ID,NEIGHBOR STORE,NEIGHBOR LATITUDE,NEIGHBOR LONGITUDE,DISTANCE,COUNTS,id,business_id,name,address,postal_code,attributes,stars,categories
Spinelli's Bar Italia,53.5265007019043,-113.61644744873047,69631,Woodshed Burgers,53.55181,-113.53561,[  0.   21.5 342.2  69.3 262.1 190.1  77.9 312.5 357.7 491.1],19,69631,fLcLyuu7VSAsZ_8pFHdU-g,Woodshed Burgers,10723 124 Street NW,T5M 0H2,"{""BYOB"":""False"",""Smoking"":""u'no'"",""ByAppointmentOnly"":""False"",""BikeParking"":""True"",""NoiseLevel"":""u'average'"",""BestNights"":""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"",""Music"":""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"",""HasTV"":""False"",""RestaurantsPriceRange2"":""2"",""OutdoorSeating"":""False"",""DogsAllowed"":""False"",""Caters"":""True"",""RestaurantsDelivery"":""True"",""CoatCheck"":""False"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"",""Corkage"":""False"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""RestaurantsReservations"":""False"",""HappyHour"":""True"",""Alcohol"":""u'full_bar'"",""RestaurantsTableService"":""False"",""WiFi"":""u'free'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""WheelchairAccessible"":""True"",""RestaurantsTakeOut"":""True""}",3.5,"Beer, Wine & Spirits, Food, Ice Cream & Frozen Yogurt, Bars, Burgers, Gluten-Free, Wine Bars, Beer Bar, Nightlife, Restaurants"
Spinelli's Bar Italia,53.5265007019043,-113.61644744873047,50147,Humpty's Family Restaurants,53.51778,-113.475975,[0.],19,50147,gmE_AAJKx8A4-ju5tZ7ayA,Humpty's Family Restaurants,9555 82 Avenue NW,T6C 0Z7,"{""BikeParking"":""True"",""OutdoorSeating"":""True"",""GoodForKids"":""True"",""RestaurantsAttire"":""u'casual'"",""RestaurantsDelivery"":""False"",""WiFi"":""u'no'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""NoiseLevel"":""u'quiet'"",""Caters"":""False"",""RestaurantsGoodForGroups"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': True, 'breakfast': False}"",""Alcohol"":""u'full_bar'"",""HasTV"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsPriceRange2"":""2"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsReservations"":""True""}",3.0,"Restaurants, Breakfast & Brunch"
Spinelli's Bar Italia,53.5265007019043,-113.61644744873047,96790,Tiffin India's Fresh Kitchen,53.42357,-113.42227,[0.],19,96790,kl61xun4FvEoRs83a4HamQ,Tiffin India's Fresh Kitchen,5135 Ellerslie Road SW,T6X 1X2,"{""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""False"",""WiFi"":""u'free'"",""RestaurantsGoodForGroups"":""True"",""Caters"":""True"",""GoodForKids"":""True"",""OutdoorSeating"":""True"",""HasTV"":""True"",""RestaurantsTableService"":""False"",""BikeParking"":""True"",""Corkage"":""False"",""Alcohol"":""u'beer_and_wine'"",""BYOB"":""False"",""WheelchairAccessible"":""True"",""RestaurantsDelivery"":""True""}",4.0,"Indian, Fast Food, Restaurants"
Spinelli's Bar Italia,53.5265007019043,-113.61644744873047,96211,Bo'diddly's Pub & Grill,53.454956,-113.43092,"[351.9 285.7 165.3 263.2 344.3 366.  308.6 352.9   0.  209.6 103.1 253.7
 479.4 297.6 318.6 382.1 361.5 485.4]",19,96211,__qZrCESIQTMEtXTIhcXsw,Bo'diddly's Pub & Grill,"2331 66 St NW, Ste 101",T6K 4B4,"{""NoiseLevel"":""u'very_loud'"",""RestaurantsGoodForGroups"":""True"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""HasTV"":""True"",""BikeParking"":""True"",""Alcohol"":""u'full_bar'"",""RestaurantsPriceRange2"":""2"",""OutdoorSeating"":""True""}",3.0,"Restaurants, Nightlife, Bars, Canadian (New)"
Spinelli's Bar Italia,53.5265007019043,-113.61644744873047,42618,KFC,53.467205,-113.49329,[347.   0.],19,42618,2Z_ieKzYIIxt6iB3lgPnJQ,KFC,10321 - 34th Avenue,T6J 6V1,"{""RestaurantsGoodForGroups"":""True"",""RestaurantsReservations"":""False"",""RestaurantsAttire"":""'casual'"",""GoodForKids"":""True"",""Alcohol"":""u'none'"",""RestaurantsTakeOut"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""DriveThru"":""True"",""RestaurantsDelivery"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""HasTV"":""True"",""BikeParking"":""True"",""OutdoorSeating"":""None"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",2.5,"Chicken Wings, Chicken Shop, American (Traditional), Fast Food, Restaurants"
Wok N' Go,53.60368347167969,-113.5403823852539,59705,Smitty's Family Restaurant,53.560413,-113.55366,[0.],9,59705,CaAL6wM1-K2tTE860Ed_pg,Smitty's Family Restaurant,"Westmount Shopping Centre, 1125 Westmount Shopping Ctr NW",T5M 3L7,"{""RestaurantsGoodForGroups"":""True"",""RestaurantsAttire"":""'casual'"",""RestaurantsReservations"":""False"",""GoodForKids"":""True"",""OutdoorSeating"":""False"",""HasTV"":""True"",""BikeParking"":""True"",""RestaurantsDelivery"":""False"",""RestaurantsTakeOut"":""True"",""RestaurantsPriceRange2"":""2"",""Alcohol"":""'beer_and_wine'"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': False}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}",3.0,"Restaurants, American (Traditional), Breakfast & Brunch"
Wok N' Go,53.60368347167969,-113.5403823852539,54243,Syphay Restaurant,53.49736,-113.49801,[152.9 209.1 188.5 250.1 323.5 195.6 117.7 313.7   0.  326.2  36.1],9,54243,2drLRcRuqVJEksQXV0ynjQ,Syphay Restaurant,6010 104 Street NW,T6H 2K3,"{""Alcohol"":""u'beer_and_wine'"",""RestaurantsReservations"":""True"",""Caters"":""False"",""RestaurantsDelivery"":""True"",""RestaurantsPriceRange2"":""2"",""RestaurantsAttire"":""u'casual'"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsGoodForGroups"":""True"",""OutdoorSeating"":""False"",""WiFi"":""u'no'"",""BikeParking"":""True"",""RestaurantsTakeOut"":""True"",""NoiseLevel"":""u'quiet'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"",""RestaurantsTableService"":""True"",""GoodForKids"":""True"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"",""HasTV"":""True""}",4.5,"Restaurants, Thai, Laotian"
Wok N' Go,53.60368347167969,-113.5403823852539,62577,Burger King,53.45781,-113.431854,[0.],9,62577,XAg7uk0lkxN8X6XKKm71Xw,Burger King,6521 28 Avenue NW,T6L 7B5,"{""RestaurantsDelivery"":""True""}",2.0,"Restaurants, Fast Food"
Wok N' Go,53.60368347167969,-113.5403823852539,24041,The Pint Public House,53.5416,-113.50794,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",9,24041,YVtmLzTDDEZcP7ywMqTkRw,The Pint Public House,10125 109 Street NW,T5J 3P1,"{""RestaurantsReservations"":""True"",""RestaurantsPriceRange2"":""2"",""NoiseLevel"":""u'loud'"",""RestaurantsTakeOut"":""True"",""BikeParking"":""True"",""Caters"":""False"",""Alcohol"":""u'full_bar'"",""WiFi"":""'free'"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsDelivery"":""False"",""RestaurantsGoodForGroups"":""True"",""OutdoorSeating"":""True"",""HasTV"":""True"",""GoodForKids"":""False"",""GoodForDancing"":""True"",""RestaurantsAttire"":""u'casual'"",""BestNights"":""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}"",""Music"":""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"",""DriveThru"":""False"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}""}",3.0,"American (New), Restaurants, Bars, Nightlife, Sports Bars, Burgers, Pubs, Canadian (New)"
Wok N' Go,53.60368347167969,-113.5403823852539,6156,Dominos Pizza,53.468365,-113.58481,"[261.6 270.8   0.   74.2 116.  173.4 400.6  97.4 144.3 335.2 350.4 415.7
  18.1  18.9  93.9 265.4 430.7 418.  190.6 273.5 327.4 435.  483.  479.9
 493.8]",9,6156,c2dOn33-_b8Pfze3KahurQ,Dominos Pizza,420 Riverbend Square NW,T6R 2X2,,2.5,"Sandwiches, Food Delivery Services, Restaurants, Food, Chicken Wings, Pizza"
Wok N' Go,53.60368347167969,-113.5403823852539,2272,Hudsons Canada's Pub,53.51785,-113.495186,[434.  387.9  82.2   0.   85.9],9,2272,CyGxCUdTRGUPKGOgzC6Zug,Hudsons Canada's Pub,10307 Whyte Avenue,T6E 1Z9,"{""GoodForKids"":""False"",""RestaurantsPriceRange2"":""2"",""NoiseLevel"":""u'loud'"",""Alcohol"":""u'full_bar'"",""HasTV"":""True"",""RestaurantsDelivery"":""False"",""RestaurantsGoodForGroups"":""True"",""OutdoorSeating"":""True"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"",""BikeParking"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""GoodForDancing"":""True"",""RestaurantsReservations"":""True"",""WheelchairAccessible"":""True"",""Smoking"":""u'no'"",""RestaurantsTableService"":""True"",""Music"":""{u'dj': False, u'live': False, u'jukebox': None, u'video': False, u'background_music': False, u'karaoke': False, u'no_music': False}"",""BestNights"":""{u'monday': False, u'tuesday': False, u'wednesday': False, u'thursday': False, u'friday': True, u'saturday': True, u'sunday': True}"",""HappyHour"":""True"",""WiFi"":""'free'"",""Ambience"":""{u'hipster': None, u'casual': True, u'touristy': None, u'trendy': False, u'intimate': False, u'romantic': False, u'classy': False, u'upscale': False}"",""GoodForMeal"":""{u'breakfast': False, u'brunch': None, u'lunch': None, u'dinner': False, u'latenight': True, u'dessert': False}""}",3.5,"Chicken Wings, Canadian (New), Restaurants, Sports Bars, Pubs, Bars, Burgers, Nightlife"
Wok N' Go,53.60368347167969,-113.5403823852539,94092,Earls Kitchen + Bar,53.5947,-113.41534,[267.  223.6 114.3 407.4  26.7   0. ],9,94092,H8NzEpTwTFctXf31M_wp9A,Earls Kitchen + Bar,13330 50th Street,T5A 4Z8,"{""HasTV"":""True"",""Alcohol"":""u'full_bar'"",""OutdoorSeating"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsGoodForGroups"":""True"",""WiFi"":""u'free'"",""BikeParking"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""Caters"":""False"",""NoiseLevel"":""u'average'"",""GoodForKids"":""True"",""Smoking"":""u'no'"",""GoodForDancing"":""False"",""RestaurantsPriceRange2"":""2"",""RestaurantsTableService"":""True"",""HappyHour"":""True"",""RestaurantsReservations"":""True"",""BestNights"":""{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': False}"",""CoatCheck"":""False"",""BusinessAcceptsCreditCards"":""None"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': None, 'intimate': None, 'trendy': True, 'upscale': None, 'classy': None, 'casual': None}"",""RestaurantsDelivery"":""True"",""GoodForMeal"":""{'dessert': None, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': None, 'breakfast': False}"",""Music"":""{'dj': None, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': None}""}",3.0,"American (New), Comfort Food, Cocktail Bars, Canadian (New), Asian Fusion, Bars, Nightlife, Restaurants, Burgers, Sandwiches"
Wok N' Go,53.60368347167969,-113.5403823852539,7595,Pagolac Restaurant,53.55013,-113.48886,[  0.  251.9 251.4],9,7595,m4uNco_WuIw_fLb-07eGfg,Pagolac Restaurant,10566 97 Street NW,T5H 2L2,"{""RestaurantsAttire"":""u'casual'"",""OutdoorSeating"":""False"",""RestaurantsTakeOut"":""True"",""WiFi"":""u'no'"",""RestaurantsPriceRange2"":""2"",""NoiseLevel"":""u'average'"",""RestaurantsGoodForGroups"":""True"",""BikeParking"":""True"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsDelivery"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""RestaurantsReservations"":""False"",""Alcohol"":""u'beer_and_wine'"",""Caters"":""False"",""GoodForKids"":""True"",""HasTV"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}""}",3.5,"Restaurants, Chinese, Vietnamese"
Wok N' Go,53.60368347167969,-113.5403823852539,61760,Dairy Queen Grill & Chill,53.487568,-113.49846,[  0.  257.1],9,61760,ROiQ3grJJWGjY3OecJNrYw,Dairy Queen Grill & Chill,"10421 51st Ave, South Trail Corners",T6H 0K4,"{""RestaurantsPriceRange2"":""1"",""BikeParking"":""True"",""Caters"":""False"",""RestaurantsAttire"":""'casual'"",""RestaurantsTakeOut"":""True"",""RestaurantsReservations"":""False"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': True}"",""OutdoorSeating"":""True"",""NoiseLevel"":""u'quiet'"",""WiFi"":""'no'"",""GoodForKids"":""True"",""Alcohol"":""'none'"",""RestaurantsGoodForGroups"":""True"",""HasTV"":""True"",""BusinessParking"":""{'garage': False, 'street': None, 'validated': None, 'lot': None, 'valet': False}"",""DriveThru"":""True"",""RestaurantsDelivery"":""True""}",2.0,"Restaurants, Fast Food, Burgers, Ice Cream & Frozen Yogurt, Food"
Subway,53.555118560791016,-113.61618041992188,26057,Dairy Queen Grill & Chill,53.453594,-113.56317,[0.],20,26057,C6TOKXcuVrXX-jYQ7fXmTg,Dairy Queen Grill & Chill,14151 23 Ave NW,T6R 0G4,"{""WiFi"":""'no'"",""DriveThru"":""True"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""True"",""RestaurantsPriceRange2"":""2"",""BikeParking"":""True"",""OutdoorSeating"":""True""}",2.0,"Fast Food, Food, Ice Cream & Frozen Yogurt, Restaurants"
Subway,53.555118560791016,-113.61618041992188,8207,The Tea Place,53.50198,-113.62828,[152.9 209.1 188.5 250.1 323.5 195.6 117.7 313.7   0.  326.2  36.1],20,8207,-MwKwvY0gG3GyR5ymxsLNQ,The Tea Place,"6655 178 Street, Unit 422",T5T 4J5,"{""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsAttire"":""u'casual'"",""RestaurantsPriceRange2"":""1"",""WiFi"":""u'free'"",""RestaurantsGoodForGroups"":""True"",""Alcohol"":""'none'"",""RestaurantsReservations"":""False"",""RestaurantsTakeOut"":""True"",""OutdoorSeating"":""False"",""RestaurantsDelivery"":""False"",""HasTV"":""True"",""GoodForKids"":""True"",""ByAppointmentOnly"":""False"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""NoiseLevel"":""'quiet'"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': True, 'breakfast': False}""}",4.5,"Food, Sandwiches, Coffee & Tea, Salad, Restaurants"
Subway,53.555118560791016,-113.61618041992188,29879,Extreme Pita,53.535202,-113.61734,[0.],20,29879,Kjol7TxWSE-pmCNWw2Ld8g,Extreme Pita,9750 170 Street NW,T5T 5L4,"{""RestaurantsGoodForGroups"":""False"",""Ambience"":""{'touristy': False, 'hipster': False, 'romantic': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"",""HasTV"":""True"",""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsDelivery"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""RestaurantsReservations"":""False""}",3.0,"Sandwiches, Restaurants"
Subway,53.555118560791016,-113.61618041992188,72780,Subway,53.517387,-113.48564,"[ 91.6 175.6   0.  125.2 340.2  62.6 165.2 300.2 122.7 455.9 203.6  92.
 311.4 197.8 187.6 261.8]",20,72780,al-VBrMfrvecfnysfDBapQ,Subway,8127 99th St,T6E 3S9,"{""GoodForKids"":""True"",""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""'casual'"",""BikeParking"":""False"",""HasTV"":""True"",""RestaurantsPriceRange2"":""1"",""RestaurantsGoodForGroups"":""True"",""RestaurantsDelivery"":""True"",""RestaurantsReservations"":""False"",""WiFi"":""u'free'""}",4.0,"Restaurants, Sandwiches, Fast Food"
Subway,53.555118560791016,-113.61618041992188,86660,Table Top Cafe,53.54393,-113.53562,"[261.6 270.8   0.   74.2 116.  173.4 400.6  97.4 144.3 335.2 350.4 415.7
  18.1  18.9  93.9 265.4 430.7 418.  190.6 273.5 327.4 435.  483.  479.9
 493.8]",20,86660,47ZG5ZbGjKypH194HA_HTw,Table Top Cafe,10235 124 Street NW,T5N 1P9,"{""NoiseLevel"":""u'average'"",""DogsAllowed"":""False"",""WheelchairAccessible"":""True"",""HasTV"":""True"",""WiFi"":""'free'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"",""BikeParking"":""True"",""RestaurantsDelivery"":""False"",""RestaurantsTakeOut"":""False"",""BusinessParking"":""{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"",""RestaurantsPriceRange2"":""1"",""RestaurantsGoodForGroups"":""True"",""Caters"":""False"",""RestaurantsTableService"":""True"",""RestaurantsReservations"":""True"",""GoodForMeal"":""{'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""GoodForKids"":""True"",""RestaurantsAttire"":""u'casual'"",""OutdoorSeating"":""False"",""Alcohol"":""u'full_bar'""}",4.5,"Shopping, Cafes, Restaurants, Arts & Entertainment, Arcades, Tabletop Games"
Subway,53.555118560791016,-113.61618041992188,70781,Dairy Queen Grill & Chill,53.602375,-113.54214,[434.  387.9  82.2   0.   85.9],20,70781,KY6iEd_Wl44VVG297I7xuA,Dairy Queen Grill & Chill,12708 140 Ave NW,T6V 1K4,"{""RestaurantsTakeOut"":""True"",""RestaurantsAttire"":""u'casual'"",""RestaurantsPriceRange2"":""1"",""Alcohol"":""u'none'"",""Caters"":""False"",""NoiseLevel"":""u'average'"",""Ambience"":""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"",""BusinessParking"":""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"",""OutdoorSeating"":""True"",""GoodForKids"":""True"",""RestaurantsReservations"":""False"",""BikeParking"":""True"",""RestaurantsGoodForGroups"":""True"",""RestaurantsTableService"":""False"",""GoodForMeal"":""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"",""HasTV"":""True"",""DriveThru"":""True"",""WiFi"":""u'free'"",""RestaurantsDelivery"":""True""}",3.5,"Food, Ice Cream & Frozen Yogurt, Restaurants, Fast Food"
Subway,53.555118560791016,-113.61618041992188,36990,McDonald's,53.435772,-113.60857,[267.  223.6 114.3 407.4  26.7   0. ],20,36990,zY4ObZaMfkguE37G2gmabw,McDonald's,6314 Currents Drive NW,T6W 0L7,"{""DriveThru"":""True"",""RestaurantsDelivery"":""True"",""BusinessAcceptsCreditCards"":""True"",""RestaurantsTakeOut"":""True""}",2.0,"Fast Food, Food, Restaurants, Burgers, Coffee & Tea"
